#
# MD1: a minimal molecular dynamics program
#
# Problema 2
#  Input sample: a7.cry
#                                (only positions read from file)
# Output sample: a7.md1
# Number of steps:    1000, time step: 0.0032, total time:      3.2000
# Number of atoms:  1372
# Box size:   10.850000   10.850000   10.850000, Volume:       1277.289
# Density:    1.074150 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
    468      0.005484      0.008226     -7.454430     -7.446204      0.003877
    469      0.005458      0.008186     -7.454390     -7.446204      0.004099
    470      0.005433      0.008150     -7.454354     -7.446204      0.004305
    471      0.005412      0.008118     -7.454322     -7.446204      0.004489
    472      0.005394      0.008091     -7.454295     -7.446204      0.004642
    473      0.005381      0.008072     -7.454276     -7.446204      0.004758
    474      0.005374      0.008061     -7.454265     -7.446204      0.004830
    475      0.005373      0.008059     -7.454263     -7.446203      0.004853
    476      0.005378      0.008068     -7.454271     -7.446203      0.004823
    477      0.005391      0.008087     -7.454290     -7.446203      0.004735
    478      0.005411      0.008117     -7.454320     -7.446203      0.004589
    479      0.005439      0.008158     -7.454361     -7.446203      0.004383
    480      0.005474      0.008210     -7.454414     -7.446203      0.004118
    481      0.005516      0.008273     -7.454477     -7.446203      0.003796
    482      0.005564      0.008346     -7.454550     -7.446204      0.003421
    483      0.005619      0.008428     -7.454632     -7.446204      0.002998
    484      0.005678      0.008518     -7.454721     -7.446204      0.002533
    485      0.005742      0.008614     -7.454817     -7.446204      0.002033
    486      0.005810      0.008714     -7.454918     -7.446204      0.001508
    487      0.005879      0.008818     -7.455022     -7.446204      0.000966
    488      0.005948      0.008923     -7.455127     -7.446204      0.000418
    489      0.006018      0.009026     -7.455231     -7.446204     -0.000126
    490      0.006085      0.009127     -7.455331     -7.446204     -0.000654
    491      0.006148      0.009222     -7.455427     -7.446205     -0.001155
    492      0.006207      0.009310     -7.455515     -7.446205     -0.001619
    493      0.006259      0.009389     -7.455594     -7.446205     -0.002035
    494      0.006304      0.009457     -7.455662     -7.446205     -0.002394
    495      0.006341      0.009512     -7.455717     -7.446205     -0.002685
    496      0.006368      0.009552     -7.455758     -7.446205     -0.002903
    497      0.006385      0.009578     -7.455783     -7.446205     -0.003039
    498      0.006391      0.009587     -7.455792     -7.446205     -0.003089
    499      0.006386      0.009579     -7.455784     -7.446205     -0.003050
    500      0.006369      0.009553     -7.455758     -7.446205     -0.002919
    501      0.006340      0.009510     -7.455715     -7.446205     -0.002697
    502      0.006300      0.009450     -7.455655     -7.446205     -0.002385
    503      0.006249      0.009373     -7.455578     -7.446205     -0.001987
    504      0.006188      0.009282     -7.455487     -7.446205     -0.001509
    505      0.006117      0.009176     -7.455381     -7.446205     -0.000957
    506      0.006038      0.009057     -7.455262     -7.446205     -0.000340
    507      0.005952      0.008929     -7.455133     -7.446205      0.000332
    508      0.005861      0.008791     -7.454996     -7.446204      0.001047
    509      0.005766      0.008648     -7.454853     -7.446204      0.001794
    510      0.005668      0.008502     -7.454706     -7.446204      0.002558
    511      0.005569      0.008354     -7.454558     -7.446204      0.003326
    512      0.005472      0.008208     -7.454412     -7.446204      0.004084
    513      0.005378      0.008067     -7.454270     -7.446204      0.004818
    514      0.005288      0.007932     -7.454136     -7.446203      0.005514
    515      0.005205      0.007807     -7.454010     -7.446203      0.006160
    516      0.005129      0.007694     -7.453897     -7.446203      0.006743
    517      0.005063      0.007594     -7.453798     -7.446203      0.007251
    518      0.005007      0.007511     -7.453714     -7.446203      0.007676
    519      0.004963      0.007445     -7.453648     -7.446203      0.008008
    520      0.004931      0.007397     -7.453600     -7.446203      0.008242
    521      0.004913      0.007369     -7.453572     -7.446203      0.008374
    522      0.004907      0.007361     -7.453564     -7.446203      0.008399
    523      0.004915      0.007373     -7.453576     -7.446203      0.008320
    524      0.004936      0.007405     -7.453607     -7.446203      0.008137
    525      0.004970      0.007455     -7.453658     -7.446203      0.007854
    526      0.005016      0.007524     -7.453727     -7.446203      0.007477
    527      0.005073      0.007609     -7.453812     -7.446203      0.007015
    528      0.005139      0.007709     -7.453912     -7.446203      0.006476
    529      0.005214      0.007821     -7.454025     -7.446203      0.005872
    530      0.005296      0.007944     -7.454148     -7.446204      0.005216
    531      0.005383      0.008075     -7.454279     -7.446204      0.004521
    532      0.005474      0.008210     -7.454414     -7.446204      0.003801
    533      0.005566      0.008348     -7.454553     -7.446204      0.003071
    534      0.005657      0.008486     -7.454690     -7.446204      0.002347
    535      0.005747      0.008620     -7.454825     -7.446204      0.001642
    536      0.005832      0.008749     -7.454953     -7.446205      0.000972
    537      0.005912      0.008868     -7.455073     -7.446205      0.000348
    538      0.005985      0.008977     -7.455182     -7.446205     -0.000216
    539      0.006049      0.009074     -7.455279     -7.446205     -0.000709
    540      0.006103      0.009155     -7.455360     -7.446205     -0.001122
    541      0.006147      0.009220     -7.455426     -7.446205     -0.001449
    542      0.006179      0.009269     -7.455474     -7.446205     -0.001682
    543      0.006199      0.009299     -7.455504     -7.446205     -0.001820
    544      0.006207      0.009311     -7.455516     -7.446205     -0.001861
    545      0.006203      0.009305     -7.455510     -7.446205     -0.001805
    546      0.006188      0.009282     -7.455487     -7.446205     -0.001656
    547      0.006161      0.009242     -7.455447     -7.446205     -0.001420
    548      0.006124      0.009186     -7.455391     -7.446205     -0.001102
    549      0.006078      0.009117     -7.455322     -7.446205     -0.000713
    550      0.006024      0.009036     -7.455241     -7.446205     -0.000261
    551      0.005964      0.008946     -7.455150     -7.446205      0.000240
    552      0.005898      0.008848     -7.455052     -7.446204      0.000778
    553      0.005830      0.008745     -7.454949     -7.446204      0.001340
    554      0.005760      0.008640     -7.454844     -7.446204      0.001911
