#
# MD1: a minimal molecular dynamics program
#
# Problema 2
#  Input sample: a5.cry
#                                (only positions read from file)
# Output sample: a5.md1
# Number of steps:    1000, time step: 0.0032, total time:      3.2000
# Number of atoms:   500
# Box size:    7.750000    7.750000    7.750000, Volume:        465.484
# Density:    1.074150 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
    722      0.006120      0.009180     -7.455164     -7.445984      0.000247
    723      0.006186      0.009279     -7.455263     -7.445984     -0.000287
    724      0.006240      0.009360     -7.455344     -7.445984     -0.000727
    725      0.006280      0.009421     -7.455405     -7.445984     -0.001059
    726      0.006306      0.009459     -7.455443     -7.445984     -0.001274
    727      0.006315      0.009473     -7.455457     -7.445984     -0.001365
    728      0.006309      0.009463     -7.455447     -7.445984     -0.001327
    729      0.006286      0.009428     -7.455413     -7.445984     -0.001162
    730      0.006247      0.009370     -7.455355     -7.445984     -0.000872
    731      0.006193      0.009290     -7.455274     -7.445984     -0.000466
    732      0.006127      0.009190     -7.455174     -7.445984      0.000048
    733      0.006048      0.009072     -7.455056     -7.445984      0.000656
    734      0.005960      0.008939     -7.454923     -7.445983      0.001341
    735      0.005864      0.008796     -7.454779     -7.445983      0.002086
    736      0.005763      0.008645     -7.454628     -7.445983      0.002871
    737      0.005660      0.008490     -7.454473     -7.445983      0.003675
    738      0.005558      0.008337     -7.454319     -7.445982      0.004476
    739      0.005459      0.008188     -7.454170     -7.445982      0.005254
    740      0.005366      0.008048     -7.454030     -7.445982      0.005986
    741      0.005281      0.007921     -7.453903     -7.445982      0.006654
    742      0.005207      0.007810     -7.453792     -7.445982      0.007239
    743      0.005146      0.007718     -7.453700     -7.445981      0.007725
    744      0.005099      0.007648     -7.453629     -7.445981      0.008099
    745      0.005067      0.007601     -7.453582     -7.445981      0.008350
    746      0.005053      0.007579     -7.453560     -7.445981      0.008471
    747      0.005055      0.007583     -7.453564     -7.445981      0.008459
    748      0.005075      0.007613     -7.453594     -7.445981      0.008312
    749      0.005111      0.007667     -7.453648     -7.445981      0.008034
    750      0.005163      0.007745     -7.453727     -7.445981      0.007632
    751      0.005230      0.007845     -7.453827     -7.445982      0.007115
    752      0.005310      0.007965     -7.453947     -7.445982      0.006496
    753      0.005401      0.008101     -7.454083     -7.445982      0.005790
    754      0.005500      0.008250     -7.454232     -7.445982      0.005014
    755      0.005606      0.008409     -7.454391     -7.445982      0.004188
    756      0.005716      0.008573     -7.454556     -7.445983      0.003331
    757      0.005826      0.008739     -7.454722     -7.445983      0.002465
    758      0.005935      0.008903     -7.454886     -7.445983      0.001610
    759      0.006040      0.009060     -7.455044     -7.445983      0.000788
    760      0.006138      0.009208     -7.455191     -7.445984      0.000017
    761      0.006228      0.009342     -7.455325     -7.445984     -0.000684
    762      0.006306      0.009459     -7.455443     -7.445984     -0.001298
    763      0.006371      0.009557     -7.455541     -7.445984     -0.001812
    764      0.006422      0.009633     -7.455618     -7.445984     -0.002214
    765      0.006458      0.009687     -7.455671     -7.445984     -0.002495
    766      0.006477      0.009716     -7.455700     -7.445984     -0.002651
    767      0.006481      0.009721     -7.455705     -7.445984     -0.002677
    768      0.006467      0.009701     -7.455686     -7.445984     -0.002575
    769      0.006439      0.009658     -7.455642     -7.445984     -0.002350
    770      0.006395      0.009592     -7.455576     -7.445984     -0.002006
    771      0.006337      0.009506     -7.455490     -7.445984     -0.001554
    772      0.006267      0.009401     -7.455385     -7.445984     -0.001006
    773      0.006187      0.009281     -7.455264     -7.445984     -0.000376
    774      0.006099      0.009148     -7.455131     -7.445983      0.000321
    775      0.006004      0.009006     -7.454989     -7.445983      0.001067
    776      0.005905      0.008857     -7.454840     -7.445983      0.001845
    777      0.005805      0.008707     -7.454690     -7.445983      0.002636
    778      0.005705      0.008557     -7.454540     -7.445983      0.003421
    779      0.005608      0.008413     -7.454395     -7.445982      0.004182
    780      0.005517      0.008275     -7.454258     -7.445982      0.004903
